﻿eid,title,title_en,description,description_en,latitude,longitude,type,start,stop,contributor
788097,"รถเสีย ซอยงามวงศ์วาน 51 (ซอยหมู่บ้านแคลายนิเวศ)","Car breakdown at Soi Ngam Wongwan 51 (Soi Muban Khaerai Niwet)","ซอยงามวงศ์วาน51 เข้าซอยมาเล็กน้อย มี (รถนั่งส่วนบุคคล จอดเสีย) กีดขวางการจราจร เลนขวา 

Cr.@Traffic_1197","Car breakdown blocking the right lane in Soi Ngam Wongwan 51.

Cr.@Traffic_1197",13.851514135895,100.55486127734,1,"2023-01-01 17:43:25","2023-01-01 18:43:25",itic.kittaya@gmail.com
788098,"อุบัติเหตุ ถนนสุขุมวิท","Accident at Sukhumvit Rd.","ถนนสุขุมวิท บริเวณ แยกอโศกมนตรี มีอุบัติเหตุ จยย. ชนกับ รถกระบะ มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane at Asoke Montri Intersection on Sukhumvit Rd. 

Cr.ศูนย์ชาลีกรุงเทพ",13.736211613932,100.56140989065,3,"2023-01-01 17:49:59","2023-01-01 18:49:59",itic.kittaya@gmail.com
788099,"อุบัติเหตุ ถนนราชพฤกษ์ ขาเข้า","Accident at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาเข้า ภายใน อุโมงค์นครอินทร์ มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Cars accident blocking the left lane on Nakhon In Tunnel on inbound Ratchaphruek Rd.

Cr.FM91trafficpro",13.82419828715,100.44865787029,3,"2023-01-01 17:54:08","2023-01-01 18:54:08",itic.kittaya@gmail.com
788100,"อุบัติเหตุ ปากซอยเพชรหึงษ์ 44","Accident at Soi Phetcha Hueng 44","ปากซอยเพชรหึงษ์ 44 มีอุบัติเหตุ จยย. ชนกับ รถกระบะ กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Cars accident blocking the left lane at the entrance of Soi Phetcha Hueng 44.

Cr.FM91trafficpro",13.691743312115,100.5735348165,3,"2023-01-01 17:56:35","2023-01-01 18:56:35",itic.kittaya@gmail.com
788101,"อุบัติเหตุ ถนนมิตรภาพ ขาเข้า","Accident at Mittraphap Rd.","ถนนมิตรภาพ ขาเข้า กม.39 ช่องทางพิเศษ ต.กลางดง อ.ปากช่อง จ.นครราชสีมา รถเก๋งเสียหลักขึ้นเกาะกลางถนน ไม่มีผู้บาดเจ็บ

Cr.FM91trafficpro","Car accident blocking traffic lane on inbound Mittraphap Rd. (Km.39), Pak Chong, Nakhon Ratchasima.

Cr.FM91trafficpro",14.631826148077,101.23211637139,3,"2023-01-01 18:05:47","2023-01-01 19:05:47",itic.pacharasrung
788102,"เพลิงไหม้ ซอยเฉลิมพระเกิยรติ ร.9 ซอย 28 (ซอยวัดทุ่งลานนา)","Fire at Soi Chaloem Phra Kiat Ratchakan Thi 9 Soi 28 (Soi Wat Thunglanna)","18.28 น. รับแจ้งจากสถานีดับเพลิงและกู้ภัยเฉลิมพระเกียรติ เหตุเพลิงไหม้หญ้า ซอยเฉลิมพระเกียรติ ร.9 ซอย 28 แขวงหนองบอน เขตประเวศ เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยเฉลิมพระเกียรติกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire on Soi Chaloem Phra Kiat Ratchakan Thi 9 Soi 28 (Soi Wat Thunglanna). Nong Bon, Prawet, Bangkok.

Cr.ศูนย์วิทยุพระราม199",13.685129218222,100.66724315286,15,"2023-01-01 18:35:10","2023-01-01 19:35:10",itic.pacharasrung
788103,"คืบหน้าอุบัติเหตุ ถนนสุขุมวิท ขาเข้า","Accident at Sukhumvit Rd.","คืบหน้ากรณีอุบัติเหตุ ถนนสุขุมวิท ขาเข้า บริเวณแยกอโศกมนตรี พ้นกีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update cars accident was moved out of locale at Asoke Montri Intersection on inbound Sukhumvit Rd.

Cr.FM91trafficpro",13.736141265535,100.56158021092,3,"2023-01-01 18:59:16","2023-01-01 19:59:16",itic.pacharasrung
788104,"คืบหน้ารถเสีย ถนนรามอินทรา ขาออก","Car breakdown at Rarm Inthra Rd.","คืบหน้ากรณีรถจอดเสีย ถนนรามอินทรา ขาออก เลยซอยรามอินทรา 5 เล็กน้อย พ้นกีดขวางการจราจรแล้ว

Cr.@Traffic_1197","Update car breakdown was moved out of locale past Soi Rarm Inthra 5 on outbound Rarm Inthra Rd.

Cr.@Traffic_1197",13.870093120689,100.60440033674,1,"2023-01-01 19:27:11","2023-01-01 20:27:11",itic.pacharasrung
788105,"อุบัติเหตุ ถนนลาดพร้าว ขาออก","Accident at Lad Phrao Rd.","คืบหน้ากรณีอุบัติเหตุ ถนนลาดพร้าว ขาออก ปากซอยลาดพร้าว 83 พ้นกีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update motorcycle accident was moved out of locale at the entrance of Soi Lad Phrao 83 on outbound Lad Phrao Rd.

Cr.FM91trafficpro",13.784113964153,100.61294049025,3,"2023-01-01 19:31:48","2023-01-01 20:31:48",itic.pacharasrung
788106,"อุบัติเหตุ ถนนเพชรหึงษ์","Accident at Phetcha Hueng Rd.","คืบหน้ากรณีอุบัติเหตุ ถนนเพชรหึงษ์ ปากซอยเพชรหึงษ์ 44 ระหว่าง `จยย. ชนกับ รถกระบะ` พ้นกีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update cars accident was moved out of locale at the entrance of Soi Phetcha Hueng 44 on Phetcha Hueng Rd.

Cr.FM91trafficpro",13.691714646231,100.57351201773,3,"2023-01-01 20:25:58","2023-01-01 21:25:58",itic.pacharasrung
788107,"เพลิงไหม้ ซอยราษฎร์อุทิศ 46","Fire at Soi Rat Uthit 46","20.07 น.เพลิงไหม้หญ้า ซอยราษฎร์อุทิศ 46 แขวงแสนแสบ เขตมีนบุรี เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยบางชันกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire on Soi Rat Uthit 46., Saen Saep, Min Buri, Bangkok.

Cr.ศูนย์วิทยุพระราม199",13.837652821101,100.78186333179,15,"2023-01-01 20:35:20","2023-01-01 21:35:20",itic.pacharasrung
788108,"คืบหน้าอุบัติเหตุ ถนนราชพฤกษ์ ขาเข้า","Accident at Ratchaphruek Rd.","คืบหน้ากรณีอุบัติเหตุ ถนนราชพฤกษ์ ขาเข้า ภายในอุโมงค์นครอินทร์  กีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update cars accident was moved out of locale on Nakhon In Tunnel on inbound Ratchaphruek Rd.

Cr.FM91trafficpro",13.824260795494,100.44861495495,3,"2023-01-01 20:39:03","2023-01-01 21:39:03",itic.pacharasrung
788109,"เพลิงไหม้ ซอยเฉลิมพระเกียรติ ร.9 ซอย 15","Fire at Soi Chaloem Phra Kiat Ratchakan Thi 9 Soi 15","20.14 น. เพลิงไหม้บ้านเรือนประชาชน ภายในหมู่บ้านริมสวน ซอยเฉลิมพระเกียรติ ร.9 ซอย 15 แขวงหนองบอน เขตประเวศ เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยเฉลิมพระเกียรติกำลังไปที่เกิดเหตุ 

Cr.ศูนย์วิทยุพระราม199, Cr.อาสาร่วมด้วยฐานสายทิพย์","Fire in Moo Ban Rim Suan on Chaloem Phra Kiat Ratchakan Thi 9 Soi 15., Nong Bon, Prawet, Bangkok.

Cr.ศูนย์วิทยุพระราม199๑ Cr.อาสาร่วมด้วยฐานสายทิพย์",13.677399509629,100.65452679992,15,"2023-01-01 20:42:24","2023-01-01 21:42:24",itic.pacharasrung
788110,"คืบหน้ารถเสีย ซอยงามวงศ์วาน 51 (ซอยหมู่บ้านแคลายนิเวศ)","Car breakdown at Soi Ngam Wongwan 51 (Soi Muban Khaerai Niwet)","คืบหน้ารถจอดเสีย ซอยงามวงศ์วาน51 เข้าซอยมาเล็กน้อย พ้นกีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update car breakdown was moved out of locale in Soi Ngam Wongwan 51 (Soi Muban Khaerai Niwet).

Cr.FM91trafficpro",13.851498510641,100.55484250188,1,"2023-01-01 21:34:27","2023-01-01 22:34:27",itic.pacharasrung
788111,"คืบหน้ารถเสีย ถนนรามอินทรา ขาออก","Car breakdown at Rarm Inthra Rd.","คืบหน้ารถจอดเสีย ถนนรามอินทรา ขาออก เลยซอยรามอินทรา 5 เล็กน้อย พ้นกีดขวางการจราจรแล้ว

Cr.FM91trafficpro","Update car breakdown was moved out of locale past Soi Rarm Inthra 5 on outbound Rarm Inthra Rd.

Cr.FM91trafficpro",13.870044946675,100.60449689627,1,"2023-01-01 21:43:47","2023-01-01 22:43:47",itic.pacharasrung
788112,"คืบหน้าอุบัติเหตุ ถนนลาดพร้าว ขาออก","Accident at Lad Phrao Rd.","คืบหน้ากรณีอุบัติเหตุ ถนนลาดพร้าว ขาออก ปากซอยลาดพร้าว 83 มีอุบัติเหตุ จยย. เสียหลักล้ม มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.FM91trafficpro","Update motorcycle accident was moved out of locale at the entrance of Soi Lad Phrao 83 on outbound Lad Phrao Rd.

Cr.FM91trafficpro",13.783806578387,100.61353191733,3,"2023-01-01 21:47:35","2023-01-01 22:47:35",itic.pacharasrung
788113,"คืบหน้าเพลิงไหม้ ซอยเฉลิมพระเกียรติ ร.9 ซอย 15","Fire at Soi Chaloem Phra Kiat Ratchakan Thi 9 Soi 15","คืบหน้าเหตุเพลิงไหม้บ้านเรือนประชาชน ภายในหมู่บ้านริมสวน ซอยเฉลิมพระเกียรติ ร. 9 ซอย 15 ขณะนี้เพลิงสงบ รายละเอียดเพิ่มเติมอยู่ระหว่างการตรวจสอบ

Cr.ศูนย์วิทยุพระราม199","Update now fireman can control fire in Moo Ban Rim Suan on Chaloem Phra Kiat Ratchakan Thi 9 Soi 15., Nong Bon, Prawet, Bangkok.

Cr.ศูนย์วิทยุพระราม199",13.677355205106,100.65451875329,15,"2023-01-01 22:30:53","2023-01-01 23:30:53",itic.pacharasrung
